Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto,Frecuencia_Compra,Rentabilidad
780,2023-02-02 11:00:00,Tablet,Electrónica,6219,4,24876,Tarjeta de Crédito,Salta,Argentina,22,298.7318097437271,4,4,2,Recurrente,4,Media,9651.668190256274
781,2023-02-02 12:00:00,Laptop,Computación,24087,1,24087,Tarjeta de Crédito,La Plata,Argentina,23,745.7125803881012,13,15,3,VIP,2,Baja,8889.0874196119
782,2023-02-02 13:00:00,Tablet,Accesorios,15129,2,30258,Transferencia Bancaria,La Plata,Argentina,25,405.46148887162144,5,9,2,VIP,4,Baja,11697.73851112838
783,2023-02-02 14:00:00,Mouse,Computación,17842,8,142736,Transferencia Bancaria,Tucumán,Argentina,9,358.8540852149137,6,6,4,Recurrente,5,Alta,56735.54591478509
784,2023-02-02 15:00:00,Auriculares,Electrónica,6385,6,38310,Efectivo,Neuquén,Argentina,30,165.69143737961363,12,14,5,VIP,4,Alta,15158.308562620387
785,2023-02-02 16:00:00,Smartphone,Electrónica,7182,9,64638,Tarjeta de Crédito,Buenos Aires,Argentina,10,442.32211264792346,5,5,3,Recurrente,4,Alta,25412.877887352082
786,2023-02-02 17:00:00,Laptop,Electrónica,19496,3,58488,Efectivo,Neuquén,Argentina,30,414.59342083893966,10,13,4,Recurrente,4,Media,22980.606579161064
787,2023-02-02 18:00:00,Teclado,Electrónica,4204,4,16816,Tarjeta de Crédito,Tucumán,Argentina,25,124.77235168078417,9,13,4,VIP,2,Media,6601.627648319215
788,2023-02-02 19:00:00,Mouse,Accesorios,11337,2,22674,Tarjeta de Crédito,Tucumán,Argentina,12,900.3533759030805,4,7,1,Recurrente,4,Baja,8169.24662409692
789,2023-02-02 20:00:00,Mouse,Electrónica,23194,1,23194,PayPal,Tucumán,Argentina,2,1036.0583698203338,4,4,5,Recurrente,4,Baja,8241.541630179667
790,2023-02-02 21:00:00,Teclado,Accesorios,20678,8,165424,Transferencia Bancaria,Tucumán,Argentina,24,1299.4873151978002,4,7,4,VIP,1,Alta,64870.1126848022
791,2023-02-02 22:00:00,Impresora,Electrónica,4762,6,28572,Tarjeta de Crédito,Mendoza,Argentina,23,259.6011206581745,6,10,4,Nuevo,4,Alta,11169.198879341824
792,2023-02-02 23:00:00,Mouse,Accesorios,8608,2,17216,Efectivo,Salta,Argentina,18,664.4275487058773,12,11,5,VIP,1,Baja,6221.972451294122
793,2023-02-03 00:00:00,Monitor,Computación,5713,2,11426,Transferencia Bancaria,Salta,Argentina,5,217.65730171402828,7,5,1,VIP,4,Baja,4352.742698285972
794,2023-02-03 01:00:00,Auriculares,Electrónica,11528,7,80696,Efectivo,Mendoza,Argentina,20,853.1601162989331,8,10,3,Nuevo,4,Alta,31425.23988370107
795,2023-02-03 02:00:00,Laptop,Accesorios,17301,5,86505,Transferencia Bancaria,Buenos Aires,Argentina,24,783.2197537292717,4,5,4,Recurrente,3,Media,33818.780246270726
796,2023-02-03 03:00:00,Teclado,Computación,18028,7,126196,Transferencia Bancaria,Mendoza,Argentina,13,928.2509861364274,14,14,4,VIP,4,Alta,49550.14901386358
797,2023-02-03 04:00:00,Monitor,Electrónica,20506,7,143542,Tarjeta de Crédito,Buenos Aires,Argentina,27,863.5123525093566,6,4,1,Nuevo,3,Alta,56553.287647490644
798,2023-02-03 05:00:00,Teclado,Electrónica,18004,5,90020,PayPal,La Plata,Argentina,27,657.2715071938937,13,14,3,Nuevo,3,Media,35350.728492806105
799,2023-02-03 06:00:00,Laptop,Electrónica,23406,7,163842,Tarjeta de Crédito,Salta,Argentina,14,1610.2620658556948,10,8,2,VIP,3,Alta,63926.53793414431
800,2023-02-03 07:00:00,Tablet,Accesorios,18235,7,127645,Transferencia Bancaria,Córdoba,Argentina,28,547.3466515972144,7,7,3,VIP,3,Alta,50510.65334840278
801,2023-02-03 08:00:00,Laptop,Accesorios,24998,4,99992,Tarjeta de Crédito,Rosario,Argentina,29,749.7523715998667,9,10,4,Nuevo,3,Media,39247.047628400134
802,2023-02-03 09:00:00,Impresora,Computación,25063,9,225567,Tarjeta de Crédito,Salta,Argentina,20,630.1300069377311,7,5,2,VIP,5,Alta,89596.66999306229
803,2023-02-03 10:00:00,Laptop,Accesorios,6393,5,31965,Transferencia Bancaria,Mendoza,Argentina,25,225.4805995222294,14,14,4,Nuevo,5,Media,12560.519400477771
804,2023-02-03 11:00:00,Laptop,Accesorios,15636,3,46908,Transferencia Bancaria,Mendoza,Argentina,29,539.7849527892809,12,12,3,VIP,2,Media,18223.41504721072
805,2023-02-03 12:00:00,Impresora,Electrónica,4697,9,42273,Tarjeta de Crédito,La Plata,Argentina,29,242.07282686848484,12,12,3,Nuevo,2,Alta,16667.127173131517
806,2023-02-03 13:00:00,Auriculares,Electrónica,17804,2,35608,Tarjeta de Crédito,Mendoza,Argentina,18,742.0237637525078,12,16,1,VIP,5,Baja,13501.176236247493
807,2023-02-03 14:00:00,Mouse,Electrónica,19500,8,156000,Tarjeta de Crédito,Buenos Aires,Argentina,22,394.37048833019503,9,13,2,VIP,4,Alta,62005.6295116698
808,2023-02-03 15:00:00,Laptop,Electrónica,22002,5,110010,Efectivo,Buenos Aires,Argentina,3,1450.3791402878392,10,14,2,VIP,4,Media,42553.62085971216
809,2023-02-03 16:00:00,Impresora,Electrónica,17891,4,71564,Tarjeta de Crédito,Córdoba,Argentina,26,1080.345474959247,9,11,3,Recurrente,3,Media,27545.254525040753
810,2023-02-03 17:00:00,Monitor,Electrónica,17762,7,124334,Efectivo,Córdoba,Argentina,22,544.957632026583,4,3,3,VIP,4,Alta,49188.64236797342
811,2023-02-03 18:00:00,Tablet,Electrónica,24694,7,172858,PayPal,Salta,Argentina,19,838.515448863164,6,8,1,Nuevo,3,Alta,68304.68455113683
812,2023-02-03 19:00:00,Tablet,Computación,28848,6,173088,Efectivo,Córdoba,Argentina,4,1875.8526256449027,12,13,4,Nuevo,4,Alta,67359.3473743551
813,2023-02-03 20:00:00,Laptop,Computación,25585,8,204680,Tarjeta de Crédito,Buenos Aires,Argentina,15,1114.3850695304225,11,10,1,Recurrente,5,Alta,80757.61493046957
814,2023-02-03 21:00:00,Auriculares,Computación,26491,9,238419,PayPal,Neuquén,Argentina,9,1498.644661800209,8,8,4,Recurrente,3,Alta,93868.9553381998
815,2023-02-03 22:00:00,Auriculares,Computación,29797,9,268173,Efectivo,Tucumán,Argentina,21,942.0830027693069,9,7,1,Recurrente,5,Alta,106327.11699723071
816,2023-02-03 23:00:00,Monitor,Electrónica,24639,4,98556,Efectivo,Tucumán,Argentina,5,1249.4047072450712,5,4,4,VIP,3,Media,38172.99529275493
817,2023-02-04 00:00:00,Laptop,Computación,24655,6,147930,Transferencia Bancaria,Córdoba,Argentina,4,505.8886024569333,12,11,2,VIP,5,Alta,58666.11139754306
818,2023-02-04 01:00:00,Tablet,Electrónica,9516,1,9516,PayPal,Córdoba,Argentina,27,204.68320107123336,10,14,3,Nuevo,5,Baja,3601.7167989287673
819,2023-02-04 02:00:00,Auriculares,Computación,24957,3,74871,Transferencia Bancaria,Buenos Aires,Argentina,23,1248.135174826918,14,14,3,Nuevo,4,Media,28700.264825173082
820,2023-02-04 03:00:00,Laptop,Accesorios,19725,2,39450,PayPal,La Plata,Argentina,20,1533.1952951594544,3,2,4,VIP,3,Baja,14246.804704840546
821,2023-02-04 04:00:00,Teclado,Computación,7814,6,46884,Efectivo,Salta,Argentina,21,328.4978430245732,4,2,5,Nuevo,4,Alta,18425.10215697543
822,2023-02-04 05:00:00,Auriculares,Computación,9505,9,85545,Transferencia Bancaria,Mendoza,Argentina,23,285.97939824048535,6,8,2,VIP,4,Alta,33932.02060175951
823,2023-02-04 06:00:00,Impresora,Electrónica,12765,2,25530,Tarjeta de Crédito,Salta,Argentina,24,931.0656994185462,11,15,4,Recurrente,5,Baja,9280.934300581453
824,2023-02-04 07:00:00,Teclado,Computación,7768,4,31072,Efectivo,Rosario,Argentina,26,600.9085348216355,9,12,4,VIP,3,Media,11827.891465178363
825,2023-02-04 08:00:00,Mouse,Accesorios,24047,5,120235,PayPal,Tucumán,Argentina,21,1525.4537063151972,12,15,5,VIP,3,Media,46568.546293684805
826,2023-02-04 09:00:00,Auriculares,Electrónica,16003,1,16003,PayPal,Neuquén,Argentina,26,656.0099539471597,13,13,4,VIP,3,Baja,5745.190046052841
827,2023-02-04 10:00:00,Tablet,Electrónica,16546,3,49638,Transferencia Bancaria,Tucumán,Argentina,2,575.6835010786394,8,6,3,Nuevo,2,Media,19279.516498921363
828,2023-02-04 11:00:00,Smartphone,Computación,24014,9,216126,Transferencia Bancaria,Buenos Aires,Argentina,24,1388.4389371286668,13,12,4,VIP,2,Alta,85061.96106287134
829,2023-02-04 12:00:00,Teclado,Electrónica,14231,8,113848,PayPal,Salta,Argentina,18,671.7583073485464,3,1,1,VIP,4,Alta,44867.44169265145
830,2023-02-04 13:00:00,Mouse,Electrónica,23097,5,115485,Efectivo,Neuquén,Argentina,16,1687.629824270805,9,8,3,VIP,3,Media,44506.37017572919
831,2023-02-04 14:00:00,Monitor,Electrónica,8022,4,32088,Transferencia Bancaria,Buenos Aires,Argentina,9,440.72461040766916,3,1,4,Recurrente,4,Media,12394.475389592331
832,2023-02-04 15:00:00,Monitor,Electrónica,6740,4,26960,Tarjeta de Crédito,Rosario,Argentina,30,518.3704758580283,14,12,2,VIP,3,Media,10265.629524141972
833,2023-02-04 16:00:00,Tablet,Electrónica,6831,5,34155,PayPal,Neuquén,Argentina,24,509.5502941566624,12,11,3,VIP,4,Media,13152.449705843337
834,2023-02-04 17:00:00,Auriculares,Electrónica,24870,6,149220,Tarjeta de Crédito,Salta,Argentina,28,1465.8870581238496,5,9,2,VIP,3,Alta,58222.11294187615
835,2023-02-04 18:00:00,Laptop,Accesorios,13122,2,26244,PayPal,Neuquén,Argentina,25,432.79017607058995,8,10,1,Nuevo,3,Baja,10064.80982392941
836,2023-02-04 19:00:00,Auriculares,Computación,25254,2,50508,Tarjeta de Crédito,Rosario,Argentina,5,1502.0995238928338,4,6,3,Recurrente,4,Baja,18701.100476107167
837,2023-02-04 20:00:00,Tablet,Accesorios,22108,4,88432,Efectivo,Córdoba,Argentina,23,1386.4690067105234,8,10,1,Recurrente,5,Media,33986.33099328948
838,2023-02-04 21:00:00,Monitor,Electrónica,7442,2,14884,PayPal,Salta,Argentina,23,305.6133089931373,5,4,2,VIP,1,Baja,5647.986691006863
839,2023-02-04 22:00:00,Auriculares,Electrónica,21122,6,126732,Efectivo,Rosario,Argentina,2,835.9441625729912,3,6,4,VIP,4,Alta,49856.855837427014
840,2023-02-04 23:00:00,Monitor,Computación,7960,1,7960,Transferencia Bancaria,Mendoza,Argentina,17,169.20153222715476,9,13,5,Nuevo,4,Baja,3014.7984677728455
841,2023-02-05 00:00:00,Teclado,Accesorios,6362,9,57258,PayPal,Mendoza,Argentina,19,357.04709819852144,6,8,5,VIP,3,Alta,22546.152901801484
842,2023-02-05 01:00:00,Mouse,Computación,25480,2,50960,Efectivo,Tucumán,Argentina,27,730.9987751899852,4,7,5,Nuevo,4,Baja,19653.001224810014
843,2023-02-05 02:00:00,Laptop,Accesorios,6867,8,54936,Tarjeta de Crédito,Mendoza,Argentina,15,377.7871154104762,5,7,3,VIP,4,Alta,21596.612884589525
844,2023-02-05 03:00:00,Teclado,Electrónica,19587,3,58761,Efectivo,Salta,Argentina,29,761.3226850306938,12,13,4,Nuevo,4,Media,22743.07731496931
845,2023-02-05 04:00:00,Monitor,Computación,14453,8,115624,PayPal,Mendoza,Argentina,16,681.0800940537544,11,12,4,Recurrente,3,Alta,45568.519905946254
846,2023-02-05 05:00:00,Monitor,Computación,13354,6,80124,Efectivo,Mendoza,Argentina,26,995.1791275576792,10,9,2,VIP,3,Alta,31054.42087244232
847,2023-02-05 06:00:00,Smartphone,Electrónica,8401,4,33604,Tarjeta de Crédito,Neuquén,Argentina,4,582.3209305244392,12,11,4,Nuevo,5,Media,12859.279069475562
848,2023-02-05 07:00:00,Smartphone,Computación,7787,2,15574,Tarjeta de Crédito,Córdoba,Argentina,2,301.20375461672126,3,1,4,Nuevo,3,Baja,5928.396245383279
849,2023-02-05 08:00:00,Teclado,Accesorios,22012,1,22012,Tarjeta de Crédito,Tucumán,Argentina,12,887.4846111703001,12,16,2,VIP,4,Baja,7917.315388829701
850,2023-02-05 09:00:00,Impresora,Accesorios,6007,3,18021,Transferencia Bancaria,Buenos Aires,Argentina,25,272.56059582102023,9,10,5,Nuevo,4,Media,6935.83940417898
851,2023-02-05 10:00:00,Teclado,Accesorios,14366,5,71830,PayPal,Tucumán,Argentina,8,453.80113516989013,8,9,5,VIP,3,Media,28278.19886483011
852,2023-02-05 11:00:00,Smartphone,Accesorios,8120,1,8120,Tarjeta de Crédito,Tucumán,Argentina,17,220.25521144137588,14,13,4,VIP,2,Baja,3027.7447885586244
853,2023-02-05 12:00:00,Monitor,Electrónica,22909,1,22909,Transferencia Bancaria,Tucumán,Argentina,3,1240.0735346658591,3,5,4,Nuevo,3,Baja,7923.526465334141
854,2023-02-05 13:00:00,Tablet,Computación,16693,3,50079,Tarjeta de Crédito,Rosario,Argentina,2,1128.9800070526103,4,3,1,Nuevo,2,Media,18902.61999294739
855,2023-02-05 14:00:00,Teclado,Accesorios,20469,1,20469,Efectivo,Buenos Aires,Argentina,5,1297.7889612583149,7,5,3,Nuevo,4,Baja,6889.8110387416855
856,2023-02-05 15:00:00,Monitor,Electrónica,3655,7,25585,PayPal,Rosario,Argentina,24,114.96869784707717,6,7,3,Recurrente,2,Alta,10119.031302152924
857,2023-02-05 16:00:00,Tablet,Computación,11410,6,68460,Efectivo,Córdoba,Argentina,16,819.3377646767024,9,9,5,VIP,5,Alta,26564.662235323296
858,2023-02-05 17:00:00,Tablet,Computación,5001,7,35007,Transferencia Bancaria,Córdoba,Argentina,9,167.76644805291775,8,11,4,VIP,5,Alta,13835.033551947081
859,2023-02-05 18:00:00,Smartphone,Electrónica,22501,9,202509,Efectivo,La Plata,Argentina,30,1522.9468010217217,6,6,3,Recurrente,4,Alta,79480.65319897828
860,2023-02-05 19:00:00,Teclado,Electrónica,15779,5,78895,Efectivo,La Plata,Argentina,12,421.90416766934425,13,12,5,Recurrente,4,Media,31136.095832330655
861,2023-02-05 20:00:00,Auriculares,Accesorios,12255,8,98040,Tarjeta de Crédito,Neuquén,Argentina,5,825.6089545793118,3,6,4,Nuevo,4,Alta,38390.391045420685
862,2023-02-05 21:00:00,Laptop,Computación,8306,9,74754,Efectivo,Córdoba,Argentina,16,326.38756282892587,11,15,4,VIP,3,Alta,29575.212437171074
863,2023-02-05 22:00:00,Smartphone,Computación,15118,1,15118,Tarjeta de Crédito,Córdoba,Argentina,6,1051.4058524283068,12,16,1,Recurrente,3,Baja,4995.794147571694
864,2023-02-05 23:00:00,Smartphone,Electrónica,10079,3,30237,Tarjeta de Crédito,Rosario,Argentina,19,210.3186301953415,7,6,3,Recurrente,4,Media,11884.481369804658
865,2023-02-06 00:00:00,Auriculares,Computación,17190,9,154710,PayPal,Neuquén,Argentina,7,1034.704615634095,12,10,1,VIP,4,Alta,60849.295384365905
866,2023-02-06 01:00:00,Laptop,Accesorios,14832,9,133488,Transferencia Bancaria,Córdoba,Argentina,19,907.9306876375415,14,17,2,VIP,2,Alta,52487.269312362456
867,2023-02-06 02:00:00,Monitor,Computación,13626,9,122634,Transferencia Bancaria,Salta,Argentina,28,555.5272091211107,9,13,2,VIP,3,Alta,48498.0727908789
868,2023-02-06 03:00:00,Impresora,Electrónica,23670,1,23670,Transferencia Bancaria,Buenos Aires,Argentina,13,890.8447846976188,4,2,4,Nuevo,2,Baja,8577.15521530238
869,2023-02-06 04:00:00,Teclado,Electrónica,12968,2,25936,Tarjeta de Crédito,Rosario,Argentina,24,353.3604277166832,4,6,4,Recurrente,4,Baja,10021.039572283318
870,2023-02-06 05:00:00,Impresora,Accesorios,7183,8,57464,Transferencia Bancaria,Córdoba,Argentina,17,385.67394007891147,8,11,2,Nuevo,5,Alta,22599.926059921087
871,2023-02-06 06:00:00,Monitor,Accesorios,17814,6,106884,Tarjeta de Crédito,Rosario,Argentina,3,547.157516469613,4,6,3,VIP,5,Alta,42206.442483530394
872,2023-02-06 07:00:00,Mouse,Computación,10147,9,91323,PayPal,Rosario,Argentina,13,645.1840971096614,5,7,3,VIP,4,Alta,35884.01590289034
873,2023-02-06 08:00:00,Smartphone,Computación,18256,3,54768,Transferencia Bancaria,Mendoza,Argentina,15,778.1068956875841,4,7,5,Recurrente,5,Media,21129.093104312422
874,2023-02-06 09:00:00,Laptop,Electrónica,14368,2,28736,Tarjeta de Crédito,Neuquén,Argentina,7,297.525823472061,12,11,1,Nuevo,5,Baja,11196.874176527941
875,2023-02-06 10:00:00,Smartphone,Accesorios,21700,9,195300,Transferencia Bancaria,La Plata,Argentina,9,928.2640545555829,5,6,1,Nuevo,4,Alta,77191.73594544442
876,2023-02-06 11:00:00,Tablet,Accesorios,5528,2,11056,Transferencia Bancaria,Neuquén,Argentina,8,282.5350312737619,14,14,4,Nuevo,2,Baja,4139.864968726239
877,2023-02-06 12:00:00,Smartphone,Accesorios,4424,1,4424,PayPal,Rosario,Argentina,4,287.61776455153836,5,7,4,VIP,2,Baja,1481.9822354484616
878,2023-02-06 13:00:00,Smartphone,Computación,20107,1,20107,Efectivo,Neuquén,Argentina,25,1049.7398360733432,14,15,5,Recurrente,3,Baja,6993.060163926658
879,2023-02-06 14:00:00,Monitor,Accesorios,17219,6,103314,Transferencia Bancaria,Tucumán,Argentina,15,1316.0875076990465,14,14,4,Nuevo,3,Alta,40009.51249230096
880,2023-02-06 15:00:00,Monitor,Electrónica,19623,8,156984,PayPal,Salta,Argentina,28,685.1542183433658,10,8,5,VIP,2,Alta,62108.44578165664
881,2023-02-06 16:00:00,Monitor,Electrónica,5933,9,53397,Transferencia Bancaria,Salta,Argentina,17,463.39348375843616,9,8,2,VIP,3,Alta,20895.406516241568
882,2023-02-06 17:00:00,Impresora,Computación,22194,7,155358,Transferencia Bancaria,Rosario,Argentina,8,1653.912137661526,7,6,2,Nuevo,4,Alta,60489.28786233847
883,2023-02-06 18:00:00,Tablet,Computación,26172,4,104688,Transferencia Bancaria,Tucumán,Argentina,23,1965.9243282122438,9,12,5,Recurrente,4,Media,39909.275671787764
884,2023-02-06 19:00:00,Mouse,Accesorios,24509,9,220581,Transferencia Bancaria,Salta,Argentina,25,1914.5599569776425,8,9,4,Recurrente,4,Alta,86317.84004302236
885,2023-02-06 20:00:00,Mouse,Computación,23449,4,93796,Efectivo,Mendoza,Argentina,23,713.5852564389094,3,2,3,Nuevo,5,Media,36804.814743561095
886,2023-02-06 21:00:00,Monitor,Electrónica,13652,8,109216,Efectivo,Córdoba,Argentina,14,444.2221045784718,12,11,5,VIP,5,Alta,43242.177895421526
887,2023-02-06 22:00:00,Laptop,Accesorios,11239,2,22478,Transferencia Bancaria,Rosario,Argentina,17,737.1247927610266,5,5,1,VIP,4,Baja,8254.075207238973
888,2023-02-06 23:00:00,Impresora,Electrónica,18684,2,37368,Transferencia Bancaria,Mendoza,Argentina,30,1316.1190790546773,4,2,1,Nuevo,4,Baja,13631.080920945324
889,2023-02-07 00:00:00,Auriculares,Accesorios,19472,4,77888,PayPal,Neuquén,Argentina,15,1027.5503090452573,10,12,3,VIP,4,Media,30127.649690954746
890,2023-02-07 01:00:00,Laptop,Computación,27121,8,216968,PayPal,Buenos Aires,Argentina,4,1769.2209387192108,14,12,1,VIP,5,Alta,85017.9790612808
891,2023-02-07 02:00:00,Teclado,Accesorios,3769,5,18845,Tarjeta de Crédito,Neuquén,Argentina,25,189.62296143146102,12,15,5,Nuevo,4,Media,7348.377038568539
892,2023-02-07 03:00:00,Teclado,Accesorios,5375,1,5375,Efectivo,Mendoza,Argentina,23,275.5093481109803,10,10,4,VIP,4,Baja,1874.4906518890198
893,2023-02-07 04:00:00,Laptop,Electrónica,11033,8,88264,Transferencia Bancaria,La Plata,Argentina,4,540.6828193772075,9,9,5,Nuevo,3,Alta,34764.91718062279
894,2023-02-07 05:00:00,Monitor,Electrónica,6592,5,32960,Efectivo,La Plata,Argentina,12,461.7808270506875,4,6,3,Nuevo,3,Media,12722.219172949313
895,2023-02-07 06:00:00,Auriculares,Accesorios,8983,5,44915,PayPal,Córdoba,Argentina,9,340.844846136977,5,5,4,Nuevo,3,Media,17625.155153863023
896,2023-02-07 07:00:00,Auriculares,Computación,17047,5,85235,Efectivo,Neuquén,Argentina,26,447.2683138534984,13,12,3,VIP,3,Media,33646.7316861465
897,2023-02-07 08:00:00,Impresora,Computación,10093,1,10093,Efectivo,Tucumán,Argentina,14,448.70557125216556,13,12,4,Nuevo,4,Baja,3588.4944287478343
898,2023-02-07 09:00:00,Auriculares,Electrónica,9780,8,78240,Transferencia Bancaria,Córdoba,Argentina,27,688.4207090227924,8,7,3,VIP,3,Alta,30607.579290977206
899,2023-02-07 10:00:00,Teclado,Computación,8406,6,50436,Transferencia Bancaria,Salta,Argentina,13,302.0926015694149,13,14,3,Nuevo,3,Alta,19872.30739843059
900,2023-02-07 11:00:00,Tablet,Electrónica,9629,1,9629,PayPal,Tucumán,Argentina,1,449.43160353396047,13,13,1,Recurrente,3,Baja,3402.1683964660397
901,2023-02-07 12:00:00,Monitor,Computación,21810,8,174480,Transferencia Bancaria,Tucumán,Argentina,6,638.2361580469769,12,15,4,VIP,2,Alta,69153.76384195303
902,2023-02-07 13:00:00,Auriculares,Accesorios,3773,5,18865,PayPal,Tucumán,Argentina,6,174.94956297719207,5,5,5,VIP,3,Media,7371.050437022808
903,2023-02-07 14:00:00,Impresora,Electrónica,3043,9,27387,PayPal,Tucumán,Argentina,3,63.787522403166875,13,13,4,VIP,4,Alta,10891.012477596832
904,2023-02-07 15:00:00,Teclado,Electrónica,8754,1,8754,Tarjeta de Crédito,La Plata,Argentina,12,325.74576307161243,5,5,4,Recurrente,3,Baja,3175.8542369283878
905,2023-02-07 16:00:00,Tablet,Accesorios,5040,9,45360,Tarjeta de Crédito,Neuquén,Argentina,8,164.36268652610767,11,11,4,Nuevo,5,Alta,17979.637313473893
906,2023-02-07 17:00:00,Smartphone,Electrónica,21772,6,130632,Tarjeta de Crédito,Salta,Argentina,6,438.7837817934866,12,14,3,Recurrente,3,Alta,51814.01621820652
907,2023-02-07 18:00:00,Smartphone,Computación,19669,1,19669,Efectivo,La Plata,Argentina,30,959.313253367756,6,6,4,Nuevo,2,Baja,6908.286746632244
908,2023-02-07 19:00:00,Tablet,Computación,28845,9,259605,Tarjeta de Crédito,Rosario,Argentina,9,1973.9002331080976,3,4,3,Nuevo,5,Alta,101868.0997668919
909,2023-02-07 20:00:00,Teclado,Electrónica,13978,6,83868,Transferencia Bancaria,Salta,Argentina,7,523.9535855076484,10,14,4,Nuevo,4,Alta,33023.24641449236
910,2023-02-07 21:00:00,Impresora,Computación,14848,1,14848,Transferencia Bancaria,La Plata,Argentina,15,374.68832702108193,4,4,1,Nuevo,4,Baja,5564.511672978919
911,2023-02-07 22:00:00,Tablet,Electrónica,9174,8,73392,Tarjeta de Crédito,Córdoba,Argentina,11,312.4320937672284,13,12,4,Nuevo,3,Alta,29044.367906232776
912,2023-02-07 23:00:00,Monitor,Accesorios,6831,3,20493,Efectivo,La Plata,Argentina,20,174.07107043356123,14,13,5,Recurrente,2,Media,8023.128929566439
913,2023-02-08 00:00:00,Monitor,Electrónica,17880,4,71520,PayPal,Salta,Argentina,22,1182.9872192347839,13,13,3,VIP,4,Media,27425.012780765217
914,2023-02-08 01:00:00,Smartphone,Accesorios,11316,9,101844,Efectivo,Salta,Argentina,12,877.7273054735005,3,1,4,Recurrente,4,Alta,39859.87269452651
915,2023-02-08 02:00:00,Auriculares,Computación,8149,5,40745,Efectivo,Córdoba,Argentina,26,261.7893826939811,14,16,4,VIP,5,Media,16036.210617306018
916,2023-02-08 03:00:00,Impresora,Accesorios,8982,3,26946,PayPal,Buenos Aires,Argentina,24,539.8302502488027,9,10,5,VIP,4,Media,10238.5697497512
917,2023-02-08 04:00:00,Smartphone,Computación,6129,2,12258,PayPal,Neuquén,Argentina,9,163.00131158605188,5,9,1,VIP,3,Baja,4740.198688413948
