Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
878,2023-02-06 13:00:00,Smartphone,Computación,174,8,1392,Efectivo,Neuquén,Argentina,26,46,9,8,1,Recurrente,5
879,2023-02-06 14:00:00,Monitor,Accesorios,1154,9,10386,Transferencia Bancaria,Tucumán,Argentina,17,27,9,6,2,Nuevo,5
880,2023-02-06 15:00:00,Monitor,Electrónica,2749,2,5498,PayPal,Salta,Argentina,23,7,6,4,3,VIP,2
881,2023-02-06 16:00:00,Monitor,Electrónica,1911,6,11466,Transferencia Bancaria,Salta,Argentina,10,5,9,3,5,VIP,5
882,2023-02-06 17:00:00,Impresora,Computación,2970,5,14850,Transferencia Bancaria,Rosario,Argentina,8,71,11,12,1,Nuevo,3
883,2023-02-06 18:00:00,Tablet,Computación,178,5,890,Transferencia Bancaria,Tucumán,Argentina,22,75,8,11,5,Recurrente,4
884,2023-02-06 19:00:00,Mouse,Accesorios,487,3,1461,Transferencia Bancaria,Salta,Argentina,0,7,2,14,5,Recurrente,1
885,2023-02-06 20:00:00,Mouse,Computación,4896,8,39168,Efectivo,Mendoza,Argentina,21,53,13,8,4,Nuevo,1
886,2023-02-06 21:00:00,Monitor,Electrónica,2598,8,20784,Efectivo,Córdoba,Argentina,7,71,8,11,1,VIP,5
887,2023-02-06 22:00:00,Laptop,Accesorios,3179,5,15895,Transferencia Bancaria,Rosario,Argentina,20,59,12,5,1,VIP,2
888,2023-02-06 23:00:00,Impresora,Electrónica,1271,8,10168,Transferencia Bancaria,Mendoza,Argentina,11,8,9,17,3,Nuevo,1
889,2023-02-07 00:00:00,Auriculares,Accesorios,951,8,7608,PayPal,Neuquén,Argentina,30,35,4,7,2,VIP,2
890,2023-02-07 01:00:00,Laptop,Computación,3218,3,9654,PayPal,Buenos Aires,Argentina,1,70,10,10,5,VIP,1
891,2023-02-07 02:00:00,Teclado,Accesorios,4536,2,9072,Tarjeta de Crédito,Neuquén,Argentina,14,82,9,14,3,Nuevo,2
892,2023-02-07 03:00:00,Teclado,Accesorios,3968,9,35712,Efectivo,Mendoza,Argentina,20,68,3,8,3,VIP,2
893,2023-02-07 04:00:00,Laptop,Electrónica,1117,2,2234,Transferencia Bancaria,La Plata,Argentina,23,35,7,19,5,Nuevo,4
894,2023-02-07 05:00:00,Monitor,Electrónica,76,9,684,Efectivo,La Plata,Argentina,17,67,5,15,4,Nuevo,3
895,2023-02-07 06:00:00,Auriculares,Accesorios,597,4,2388,PayPal,Córdoba,Argentina,16,70,4,6,4,Nuevo,1
896,2023-02-07 07:00:00,Auriculares,Computación,2718,2,5436,Efectivo,Neuquén,Argentina,14,35,12,14,5,VIP,5
897,2023-02-07 08:00:00,Impresora,Computación,616,1,616,Efectivo,Tucumán,Argentina,19,51,7,9,1,Nuevo,3
898,2023-02-07 09:00:00,Auriculares,Electrónica,753,4,3012,Transferencia Bancaria,Córdoba,Argentina,19,26,11,16,2,VIP,4
899,2023-02-07 10:00:00,Teclado,Computación,4330,9,38970,Transferencia Bancaria,Salta,Argentina,8,78,14,10,4,Nuevo,4
900,2023-02-07 11:00:00,Tablet,Electrónica,3190,9,28710,PayPal,Tucumán,Argentina,2,98,10,7,2,Recurrente,4
901,2023-02-07 12:00:00,Monitor,Computación,1640,4,6560,Transferencia Bancaria,Tucumán,Argentina,19,87,3,15,3,VIP,5
902,2023-02-07 13:00:00,Auriculares,Accesorios,4993,9,44937,PayPal,Tucumán,Argentina,18,50,11,11,3,VIP,1
903,2023-02-07 14:00:00,Impresora,Electrónica,4744,6,28464,PayPal,Tucumán,Argentina,17,93,11,10,5,VIP,1
904,2023-02-07 15:00:00,Teclado,Electrónica,855,1,855,Tarjeta de Crédito,La Plata,Argentina,19,62,11,18,5,Recurrente,2
905,2023-02-07 16:00:00,Tablet,Accesorios,3841,6,23046,Tarjeta de Crédito,Neuquén,Argentina,29,65,6,14,5,Nuevo,2
906,2023-02-07 17:00:00,Smartphone,Electrónica,1407,9,12663,Tarjeta de Crédito,Salta,Argentina,7,50,7,18,4,Recurrente,2
907,2023-02-07 18:00:00,Smartphone,Computación,3275,2,6550,Efectivo,La Plata,Argentina,0,5,5,14,2,Nuevo,5
908,2023-02-07 19:00:00,Tablet,Computación,3668,6,22008,Tarjeta de Crédito,Rosario,Argentina,23,29,8,10,3,Nuevo,3
909,2023-02-07 20:00:00,Teclado,Electrónica,2176,2,4352,Transferencia Bancaria,Salta,Argentina,23,65,3,2,2,Nuevo,1
910,2023-02-07 21:00:00,Impresora,Computación,2510,4,10040,Transferencia Bancaria,La Plata,Argentina,14,85,8,2,4,Nuevo,2
911,2023-02-07 22:00:00,Tablet,Electrónica,595,8,4760,Tarjeta de Crédito,Córdoba,Argentina,18,18,3,6,2,Nuevo,5
912,2023-02-07 23:00:00,Monitor,Accesorios,2778,7,19446,Efectivo,La Plata,Argentina,29,49,2,9,2,Recurrente,5
913,2023-02-08 00:00:00,Monitor,Electrónica,3784,9,34056,PayPal,Salta,Argentina,25,81,12,19,5,VIP,2
914,2023-02-08 01:00:00,Smartphone,Accesorios,2612,7,18284,Efectivo,Salta,Argentina,9,43,6,5,2,Recurrente,4
915,2023-02-08 02:00:00,Auriculares,Computación,2129,1,2129,Efectivo,Córdoba,Argentina,11,70,3,2,2,VIP,4
916,2023-02-08 03:00:00,Impresora,Accesorios,2691,2,5382,PayPal,Buenos Aires,Argentina,27,36,9,16,2,VIP,4
917,2023-02-08 04:00:00,Smartphone,Computación,3164,6,18984,PayPal,Neuquén,Argentina,5,62,13,5,1,VIP,2
918,2023-02-08 05:00:00,Auriculares,Electrónica,1976,7,13832,PayPal,Salta,Argentina,28,60,13,10,3,Recurrente,5
919,2023-02-08 06:00:00,Auriculares,Computación,666,3,1998,Transferencia Bancaria,La Plata,Argentina,12,10,13,11,3,Nuevo,5
920,2023-02-08 07:00:00,Mouse,Electrónica,3694,9,33246,PayPal,Córdoba,Argentina,3,93,9,16,2,Nuevo,1
921,2023-02-08 08:00:00,Monitor,Electrónica,1253,7,8771,PayPal,Tucumán,Argentina,12,71,2,4,5,VIP,4
922,2023-02-08 09:00:00,Teclado,Accesorios,1809,6,10854,Efectivo,Neuquén,Argentina,16,86,5,3,5,Nuevo,2
923,2023-02-08 10:00:00,Laptop,Accesorios,2615,6,15690,Efectivo,Salta,Argentina,29,54,10,6,5,Nuevo,1
924,2023-02-08 11:00:00,Teclado,Accesorios,3224,1,3224,Tarjeta de Crédito,Neuquén,Argentina,0,42,6,2,3,Recurrente,5
925,2023-02-08 12:00:00,Laptop,Accesorios,3131,5,15655,Efectivo,Neuquén,Argentina,4,7,13,12,4,Nuevo,1
926,2023-02-08 13:00:00,Tablet,Computación,2680,3,8040,PayPal,Mendoza,Argentina,27,9,12,13,2,Nuevo,4
927,2023-02-08 14:00:00,Monitor,Computación,3211,7,22477,Transferencia Bancaria,Neuquén,Argentina,23,28,11,4,3,Recurrente,3
928,2023-02-08 15:00:00,Auriculares,Computación,4371,3,13113,Efectivo,Tucumán,Argentina,16,58,14,17,5,Nuevo,4
929,2023-02-08 16:00:00,Impresora,Electrónica,719,5,3595,Efectivo,Rosario,Argentina,17,38,7,15,3,VIP,4
930,2023-02-08 17:00:00,Laptop,Computación,3218,7,22526,PayPal,Neuquén,Argentina,6,43,4,13,3,Recurrente,2
931,2023-02-08 18:00:00,Teclado,Computación,2171,3,6513,Efectivo,Salta,Argentina,15,92,6,17,3,Nuevo,3
932,2023-02-08 19:00:00,Auriculares,Computación,4128,2,8256,Efectivo,Córdoba,Argentina,7,96,13,9,5,Nuevo,3
933,2023-02-08 20:00:00,Laptop,Accesorios,4201,6,25206,PayPal,Tucumán,Argentina,11,52,14,18,4,Recurrente,3
934,2023-02-08 21:00:00,Laptop,Computación,769,8,6152,Efectivo,La Plata,Argentina,13,53,14,18,1,VIP,5
935,2023-02-08 22:00:00,Mouse,Electrónica,2650,4,10600,Transferencia Bancaria,La Plata,Argentina,18,38,14,8,2,Recurrente,1
936,2023-02-08 23:00:00,Laptop,Accesorios,3648,9,32832,Tarjeta de Crédito,Salta,Argentina,10,84,2,16,2,VIP,5
937,2023-02-09 00:00:00,Impresora,Electrónica,4719,8,37752,Efectivo,Buenos Aires,Argentina,11,11,9,10,3,Recurrente,3
938,2023-02-09 01:00:00,Monitor,Computación,716,7,5012,Transferencia Bancaria,Mendoza,Argentina,12,22,12,5,4,Nuevo,2
939,2023-02-09 02:00:00,Impresora,Accesorios,333,7,2331,Efectivo,Salta,Argentina,7,74,7,9,5,Recurrente,4
940,2023-02-09 03:00:00,Smartphone,Electrónica,3953,3,11859,Tarjeta de Crédito,Córdoba,Argentina,0,96,13,11,1,Recurrente,4
941,2023-02-09 04:00:00,Auriculares,Computación,3615,6,21690,PayPal,Tucumán,Argentina,8,38,3,16,1,VIP,5
942,2023-02-09 05:00:00,Monitor,Electrónica,2284,5,11420,Tarjeta de Crédito,Mendoza,Argentina,27,55,5,19,3,Recurrente,5
943,2023-02-09 06:00:00,Mouse,Electrónica,4643,1,4643,Efectivo,Buenos Aires,Argentina,1,97,5,15,3,VIP,2
944,2023-02-09 07:00:00,Monitor,Electrónica,1515,3,4545,Tarjeta de Crédito,Salta,Argentina,13,72,10,6,5,Recurrente,4
945,2023-02-09 08:00:00,Monitor,Computación,179,1,179,Tarjeta de Crédito,Rosario,Argentina,12,18,10,10,5,Nuevo,5
946,2023-02-09 09:00:00,Teclado,Computación,4784,4,19136,PayPal,Mendoza,Argentina,15,73,6,14,5,Recurrente,1
947,2023-02-09 10:00:00,Monitor,Electrónica,2110,3,6330,Efectivo,Buenos Aires,Argentina,1,93,13,12,3,Nuevo,5
948,2023-02-09 11:00:00,Mouse,Accesorios,3722,4,14888,Tarjeta de Crédito,Salta,Argentina,3,12,4,13,4,VIP,5
949,2023-02-09 12:00:00,Impresora,Accesorios,2544,9,22896,Tarjeta de Crédito,Neuquén,Argentina,11,19,2,4,3,VIP,3
950,2023-02-09 13:00:00,Monitor,Computación,1042,3,3126,PayPal,Salta,Argentina,15,87,7,3,3,VIP,1
951,2023-02-09 14:00:00,Tablet,Computación,2171,6,13026,Transferencia Bancaria,Córdoba,Argentina,9,63,9,16,1,VIP,1
952,2023-02-09 15:00:00,Auriculares,Computación,2634,6,15804,Efectivo,Salta,Argentina,2,15,2,6,5,Recurrente,2
953,2023-02-09 16:00:00,Monitor,Computación,4246,7,29722,Transferencia Bancaria,Rosario,Argentina,3,24,12,8,2,Recurrente,3
954,2023-02-09 17:00:00,Auriculares,Computación,2273,9,20457,Transferencia Bancaria,Salta,Argentina,5,59,2,5,5,Recurrente,1
955,2023-02-09 18:00:00,Tablet,Accesorios,4572,7,32004,PayPal,La Plata,Argentina,22,40,12,6,4,Nuevo,3
956,2023-02-09 19:00:00,Tablet,Computación,3238,1,3238,PayPal,Buenos Aires,Argentina,4,86,8,17,4,Recurrente,3
957,2023-02-09 20:00:00,Auriculares,Electrónica,3287,8,26296,Efectivo,Neuquén,Argentina,17,18,8,16,5,Nuevo,4
958,2023-02-09 21:00:00,Laptop,Electrónica,4186,5,20930,Transferencia Bancaria,La Plata,Argentina,2,62,3,17,5,Nuevo,1
959,2023-02-09 22:00:00,Smartphone,Accesorios,4574,9,41166,Tarjeta de Crédito,Salta,Argentina,9,42,4,5,3,Recurrente,4
960,2023-02-09 23:00:00,Teclado,Electrónica,393,5,1965,Transferencia Bancaria,Rosario,Argentina,10,93,3,7,2,Nuevo,5
961,2023-02-10 00:00:00,Laptop,Accesorios,4511,5,22555,PayPal,Buenos Aires,Argentina,18,84,7,19,3,VIP,5
962,2023-02-10 01:00:00,Laptop,Accesorios,4754,2,9508,Tarjeta de Crédito,Buenos Aires,Argentina,13,86,14,4,1,Recurrente,4
963,2023-02-10 02:00:00,Impresora,Electrónica,4873,3,14619,Tarjeta de Crédito,Salta,Argentina,20,5,14,6,1,Recurrente,5
964,2023-02-10 03:00:00,Teclado,Computación,2326,9,20934,PayPal,Rosario,Argentina,27,69,9,3,4,Nuevo,4
965,2023-02-10 04:00:00,Teclado,Electrónica,4970,7,34790,Tarjeta de Crédito,Córdoba,Argentina,10,5,9,17,4,Recurrente,2
966,2023-02-10 05:00:00,Laptop,Electrónica,3251,1,3251,Transferencia Bancaria,Neuquén,Argentina,27,89,2,7,2,Recurrente,3
967,2023-02-10 06:00:00,Monitor,Accesorios,938,3,2814,PayPal,Buenos Aires,Argentina,20,64,12,16,4,Nuevo,2
968,2023-02-10 07:00:00,Impresora,Electrónica,2093,2,4186,Efectivo,Neuquén,Argentina,3,29,10,19,1,Recurrente,1
969,2023-02-10 08:00:00,Impresora,Accesorios,1391,1,1391,PayPal,Rosario,Argentina,23,95,12,7,2,Recurrente,2
970,2023-02-10 09:00:00,Tablet,Computación,3770,9,33930,Efectivo,Mendoza,Argentina,21,14,9,14,1,Recurrente,2
971,2023-02-10 10:00:00,Mouse,Computación,2933,8,23464,Efectivo,La Plata,Argentina,5,54,10,14,5,Nuevo,5
972,2023-02-10 11:00:00,Teclado,Computación,4262,5,21310,PayPal,Buenos Aires,Argentina,16,16,14,2,5,Recurrente,4
973,2023-02-10 12:00:00,Laptop,Electrónica,2465,2,4930,PayPal,Mendoza,Argentina,21,96,14,17,2,Recurrente,1
974,2023-02-10 13:00:00,Tablet,Accesorios,1167,1,1167,Efectivo,Buenos Aires,Argentina,18,36,10,5,3,Recurrente,5
975,2023-02-10 14:00:00,Auriculares,Computación,4313,7,30191,Efectivo,Córdoba,Argentina,12,37,12,18,4,VIP,1
976,2023-02-10 15:00:00,Smartphone,Accesorios,3051,2,6102,Tarjeta de Crédito,Salta,Argentina,21,76,13,19,2,Recurrente,3
977,2023-02-10 16:00:00,Mouse,Accesorios,1788,1,1788,PayPal,Rosario,Argentina,9,30,7,17,4,Nuevo,4
978,2023-02-10 17:00:00,Mouse,Computación,1414,2,2828,PayPal,Buenos Aires,Argentina,28,46,4,2,1,VIP,5
979,2023-02-10 18:00:00,Mouse,Computación,2758,7,19306,Tarjeta de Crédito,Rosario,Argentina,10,54,2,7,3,Nuevo,2
980,2023-02-10 19:00:00,Impresora,Accesorios,4840,7,33880,PayPal,Tucumán,Argentina,28,65,12,12,4,Recurrente,3
981,2023-02-10 20:00:00,Auriculares,Computación,974,6,5844,Tarjeta de Crédito,Buenos Aires,Argentina,5,45,9,7,5,Recurrente,2
982,2023-02-10 21:00:00,Mouse,Accesorios,201,5,1005,Tarjeta de Crédito,Córdoba,Argentina,1,61,11,18,5,Recurrente,1
983,2023-02-10 22:00:00,Auriculares,Accesorios,635,3,1905,PayPal,Córdoba,Argentina,0,6,4,5,1,VIP,3
984,2023-02-10 23:00:00,Monitor,Computación,962,3,2886,Transferencia Bancaria,Salta,Argentina,10,74,14,15,2,Recurrente,5
985,2023-02-11 00:00:00,Mouse,Electrónica,2371,9,21339,Efectivo,Salta,Argentina,30,35,8,15,4,Nuevo,2
986,2023-02-11 01:00:00,Smartphone,Computación,545,4,2180,PayPal,Mendoza,Argentina,15,27,14,9,1,VIP,2
987,2023-02-11 02:00:00,Auriculares,Electrónica,3845,9,34605,Transferencia Bancaria,Córdoba,Argentina,2,80,11,3,5,Nuevo,1
988,2023-02-11 03:00:00,Auriculares,Accesorios,2198,4,8792,Tarjeta de Crédito,Rosario,Argentina,4,58,7,6,5,Nuevo,1
989,2023-02-11 04:00:00,Smartphone,Accesorios,606,2,1212,Transferencia Bancaria,Tucumán,Argentina,14,32,4,5,5,Nuevo,4
990,2023-02-11 05:00:00,Mouse,Electrónica,1602,4,6408,PayPal,Neuquén,Argentina,14,83,7,11,3,Nuevo,4
991,2023-02-11 06:00:00,Smartphone,Accesorios,2170,6,13020,PayPal,Córdoba,Argentina,3,23,13,4,3,Nuevo,1
992,2023-02-11 07:00:00,Auriculares,Electrónica,3135,6,18810,Transferencia Bancaria,Buenos Aires,Argentina,22,80,4,17,5,Recurrente,4
993,2023-02-11 08:00:00,Smartphone,Electrónica,3554,5,17770,PayPal,Neuquén,Argentina,3,52,14,11,2,Nuevo,2
994,2023-02-11 09:00:00,Auriculares,Accesorios,206,1,206,Efectivo,Neuquén,Argentina,7,6,14,16,3,Nuevo,1
995,2023-02-11 10:00:00,Auriculares,Electrónica,784,3,2352,Transferencia Bancaria,Córdoba,Argentina,6,15,10,5,4,Recurrente,3
996,2023-02-11 11:00:00,Monitor,Computación,4704,5,23520,Tarjeta de Crédito,Tucumán,Argentina,25,48,14,2,3,VIP,1
997,2023-02-11 12:00:00,Laptop,Computación,3326,6,19956,Transferencia Bancaria,Rosario,Argentina,24,63,2,16,4,Recurrente,5
998,2023-02-11 13:00:00,Auriculares,Accesorios,204,1,204,Transferencia Bancaria,Buenos Aires,Argentina,16,63,14,11,3,VIP,5
999,2023-02-11 14:00:00,Mouse,Accesorios,1046,9,9414,Transferencia Bancaria,Mendoza,Argentina,14,42,9,19,5,Nuevo,1
1000,2023-02-11 15:00:00,Tablet,Electrónica,2344,3,7032,Transferencia Bancaria,Mendoza,Argentina,4,29,6,17,4,Recurrente,3
1001,2023-02-11 16:00:00,Impresora,Electrónica,4676,3,14028,Tarjeta de Crédito,Mendoza,Argentina,12,25,5,10,2,VIP,1
1002,2023-02-11 17:00:00,Teclado,Electrónica,2955,2,5910,Tarjeta de Crédito,Salta,Argentina,3,46,2,18,3,VIP,3
1003,2023-02-11 18:00:00,Laptop,Electrónica,4874,8,38992,Tarjeta de Crédito,Buenos Aires,Argentina,21,40,10,11,3,Recurrente,2
1004,2023-02-11 19:00:00,Laptop,Computación,1227,3,3681,Transferencia Bancaria,Neuquén,Argentina,16,13,14,9,5,Recurrente,2
1005,2023-02-11 20:00:00,Laptop,Computación,203,6,1218,Efectivo,Mendoza,Argentina,21,16,10,6,4,Recurrente,3
1006,2023-02-11 21:00:00,Monitor,Accesorios,4237,2,8474,Efectivo,Salta,Argentina,16,14,14,3,5,Recurrente,4
1007,2023-02-11 22:00:00,Auriculares,Electrónica,1766,7,12362,Tarjeta de Crédito,Córdoba,Argentina,13,63,6,16,4,Recurrente,2
1008,2023-02-11 23:00:00,Monitor,Electrónica,3252,4,13008,Efectivo,Neuquén,Argentina,13,9,12,18,3,Nuevo,5
1009,2023-02-12 00:00:00,Auriculares,Accesorios,2907,9,26163,Efectivo,Buenos Aires,Argentina,16,37,10,11,3,Nuevo,1
1010,2023-02-12 01:00:00,Mouse,Electrónica,836,9,7524,Efectivo,Buenos Aires,Argentina,7,73,11,3,3,Recurrente,4
1011,2023-02-12 02:00:00,Monitor,Electrónica,4418,7,30926,Efectivo,Buenos Aires,Argentina,1,84,10,10,3,Recurrente,5
1012,2023-02-12 03:00:00,Monitor,Electrónica,4322,8,34576,Efectivo,La Plata,Argentina,25,67,8,3,1,Nuevo,1
1013,2023-02-12 04:00:00,Impresora,Electrónica,3817,3,11451,PayPal,Salta,Argentina,12,33,9,19,3,VIP,5
1014,2023-02-12 05:00:00,Tablet,Electrónica,2928,5,14640,Tarjeta de Crédito,Neuquén,Argentina,29,22,2,13,3,Nuevo,4
1015,2023-02-12 06:00:00,Monitor,Accesorios,692,2,1384,Transferencia Bancaria,Rosario,Argentina,21,97,5,16,4,Recurrente,3
1016,2023-02-12 07:00:00,Impresora,Electrónica,4712,7,32984,Efectivo,La Plata,Argentina,15,10,11,7,3,VIP,1
1017,2023-02-12 08:00:00,Smartphone,Accesorios,715,8,5720,PayPal,La Plata,Argentina,29,57,11,19,3,Recurrente,5
1018,2023-02-12 09:00:00,Tablet,Electrónica,3476,9,31284,Transferencia Bancaria,La Plata,Argentina,15,86,5,14,4,VIP,5
1019,2023-02-12 10:00:00,Mouse,Computación,3833,7,26831,PayPal,Rosario,Argentina,5,36,13,5,3,Recurrente,4
1020,2023-02-12 11:00:00,Monitor,Computación,3751,8,30008,Efectivo,La Plata,Argentina,21,46,10,13,3,Nuevo,4
1021,2023-02-12 12:00:00,Teclado,Computación,1119,9,10071,Efectivo,Mendoza,Argentina,23,51,4,10,5,Recurrente,4
1022,2023-02-12 13:00:00,Laptop,Computación,2399,6,14394,Efectivo,Buenos Aires,Argentina,3,35,13,3,1,Nuevo,3
1023,2023-02-12 14:00:00,Smartphone,Accesorios,4553,2,9106,Efectivo,Neuquén,Argentina,2,66,11,17,4,VIP,2
1024,2023-02-12 15:00:00,Smartphone,Accesorios,1262,2,2524,Transferencia Bancaria,Neuquén,Argentina,5,60,11,2,5,Nuevo,5
1025,2023-02-12 16:00:00,Mouse,Electrónica,1202,4,4808,Transferencia Bancaria,Buenos Aires,Argentina,3,15,2,5,2,VIP,3
1026,2023-02-12 17:00:00,Impresora,Computación,2561,9,23049,PayPal,Salta,Argentina,17,30,12,16,2,Recurrente,5
1027,2023-02-12 18:00:00,Smartphone,Accesorios,193,7,1351,Tarjeta de Crédito,Córdoba,Argentina,5,96,6,2,1,Nuevo,3
1028,2023-02-12 19:00:00,Tablet,Electrónica,2539,2,5078,Efectivo,Tucumán,Argentina,25,31,8,16,2,VIP,1
1029,2023-02-12 20:00:00,Monitor,Electrónica,3278,8,26224,PayPal,Mendoza,Argentina,4,87,13,4,1,VIP,2
1030,2023-02-12 21:00:00,Monitor,Accesorios,4632,7,32424,PayPal,Rosario,Argentina,26,61,5,14,2,VIP,5
1031,2023-02-12 22:00:00,Teclado,Computación,3255,9,29295,PayPal,Tucumán,Argentina,8,31,10,19,2,VIP,4
1032,2023-02-12 23:00:00,Mouse,Electrónica,4293,8,34344,Efectivo,Buenos Aires,Argentina,10,63,7,14,5,Recurrente,2
1033,2023-02-13 00:00:00,Laptop,Computación,3192,3,9576,Efectivo,La Plata,Argentina,5,66,7,11,2,Recurrente,5
1034,2023-02-13 01:00:00,Impresora,Computación,3354,1,3354,PayPal,Neuquén,Argentina,29,24,4,8,1,Recurrente,1
1035,2023-02-13 02:00:00,Laptop,Computación,1407,2,2814,Efectivo,Salta,Argentina,15,7,11,9,3,VIP,5
1036,2023-02-13 03:00:00,Smartphone,Electrónica,2763,2,5526,PayPal,Salta,Argentina,18,20,11,2,3,Recurrente,5
1037,2023-02-13 04:00:00,Mouse,Computación,4235,4,16940,Transferencia Bancaria,Córdoba,Argentina,10,48,6,19,3,VIP,5
1038,2023-02-13 05:00:00,Teclado,Electrónica,1407,6,8442,Efectivo,Córdoba,Argentina,20,97,11,13,1,VIP,2
1039,2023-02-13 06:00:00,Laptop,Computación,4344,4,17376,Transferencia Bancaria,Buenos Aires,Argentina,14,83,7,19,1,VIP,5
1040,2023-02-13 07:00:00,Tablet,Electrónica,4683,9,42147,Tarjeta de Crédito,Mendoza,Argentina,25,34,5,13,3,Nuevo,4
1041,2023-02-13 08:00:00,Monitor,Computación,3242,4,12968,Efectivo,Salta,Argentina,23,44,14,10,2,Recurrente,3
1042,2023-02-13 09:00:00,Smartphone,Accesorios,350,6,2100,Tarjeta de Crédito,Tucumán,Argentina,8,69,4,3,3,Recurrente,4
1043,2023-02-13 10:00:00,Teclado,Computación,773,6,4638,PayPal,Córdoba,Argentina,23,33,6,15,4,Nuevo,1
1044,2023-02-13 11:00:00,Laptop,Computación,3060,1,3060,Efectivo,Neuquén,Argentina,30,34,8,5,1,Nuevo,2
1045,2023-02-13 12:00:00,Impresora,Electrónica,117,8,936,Efectivo,Neuquén,Argentina,18,36,12,16,4,Nuevo,3
1046,2023-02-13 13:00:00,Tablet,Electrónica,3886,3,11658,Efectivo,Buenos Aires,Argentina,24,14,7,18,4,Nuevo,2
1047,2023-02-13 14:00:00,Tablet,Computación,4043,6,24258,Tarjeta de Crédito,Mendoza,Argentina,18,95,3,7,1,VIP,2
1048,2023-02-13 15:00:00,Laptop,Accesorios,2556,3,7668,Tarjeta de Crédito,Buenos Aires,Argentina,23,55,2,10,3,Recurrente,5
1049,2023-02-13 16:00:00,Monitor,Accesorios,1587,2,3174,PayPal,Buenos Aires,Argentina,25,12,6,18,5,Recurrente,4
1050,2023-02-13 17:00:00,Laptop,Electrónica,447,5,2235,Transferencia Bancaria,Mendoza,Argentina,8,55,6,16,4,Recurrente,3
1051,2023-02-13 18:00:00,Smartphone,Accesorios,4765,1,4765,Transferencia Bancaria,Mendoza,Argentina,22,40,13,6,3,VIP,5
1052,2023-02-13 19:00:00,Laptop,Computación,3407,9,30663,Tarjeta de Crédito,Mendoza,Argentina,3,59,13,19,5,Recurrente,3
1053,2023-02-13 20:00:00,Tablet,Electrónica,1213,7,8491,Efectivo,Neuquén,Argentina,9,39,7,5,4,Nuevo,4
1054,2023-02-13 21:00:00,Teclado,Computación,4875,3,14625,Transferencia Bancaria,Neuquén,Argentina,30,40,4,3,3,Recurrente,5
1055,2023-02-13 22:00:00,Laptop,Electrónica,605,4,2420,Transferencia Bancaria,Buenos Aires,Argentina,8,60,2,6,4,Recurrente,3
1056,2023-02-13 23:00:00,Monitor,Electrónica,3711,6,22266,Tarjeta de Crédito,Córdoba,Argentina,18,40,5,5,3,VIP,5
1057,2023-02-14 00:00:00,Mouse,Electrónica,1801,3,5403,PayPal,Rosario,Argentina,14,93,5,6,2,Nuevo,2
1058,2023-02-14 01:00:00,Teclado,Electrónica,2991,7,20937,Tarjeta de Crédito,Rosario,Argentina,18,88,11,14,2,Nuevo,1
1059,2023-02-14 02:00:00,Impresora,Accesorios,2707,6,16242,Tarjeta de Crédito,Buenos Aires,Argentina,1,65,3,17,1,Nuevo,3
1060,2023-02-14 03:00:00,Auriculares,Computación,2845,9,25605,Efectivo,Buenos Aires,Argentina,9,66,9,13,5,Recurrente,4
1061,2023-02-14 04:00:00,Laptop,Computación,2379,5,11895,Tarjeta de Crédito,Córdoba,Argentina,30,85,7,10,4,Nuevo,3
1062,2023-02-14 05:00:00,Monitor,Computación,2009,4,8036,Efectivo,Mendoza,Argentina,18,91,13,17,4,Nuevo,1
1063,2023-02-14 06:00:00,Teclado,Electrónica,1651,3,4953,PayPal,Buenos Aires,Argentina,16,29,4,15,3,Recurrente,3
1064,2023-02-14 07:00:00,Monitor,Accesorios,2843,1,2843,Efectivo,Salta,Argentina,30,68,2,2,5,VIP,3
1065,2023-02-14 08:00:00,Impresora,Computación,1530,3,4590,PayPal,Neuquén,Argentina,19,64,13,5,4,Recurrente,3
1066,2023-02-14 09:00:00,Tablet,Accesorios,1152,3,3456,PayPal,La Plata,Argentina,23,61,12,10,5,VIP,4
1067,2023-02-14 10:00:00,Monitor,Electrónica,3326,7,23282,PayPal,Mendoza,Argentina,20,99,4,15,5,VIP,1
1068,2023-02-14 11:00:00,Teclado,Computación,1349,7,9443,Tarjeta de Crédito,Salta,Argentina,1,74,9,13,2,Nuevo,1
1069,2023-02-14 12:00:00,Monitor,Accesorios,3929,1,3929,Efectivo,Neuquén,Argentina,18,56,5,5,4,Nuevo,4
1070,2023-02-14 13:00:00,Monitor,Electrónica,1585,3,4755,Transferencia Bancaria,Buenos Aires,Argentina,16,60,4,8,4,Recurrente,3
1071,2023-02-14 14:00:00,Monitor,Accesorios,127,8,1016,Tarjeta de Crédito,La Plata,Argentina,17,67,14,18,1,VIP,3
1072,2023-02-14 15:00:00,Smartphone,Computación,2881,9,25929,PayPal,Salta,Argentina,16,72,12,2,5,Recurrente,1
1073,2023-02-14 16:00:00,Smartphone,Computación,3460,7,24220,Transferencia Bancaria,Tucumán,Argentina,1,24,5,15,3,Nuevo,3
1074,2023-02-14 17:00:00,Tablet,Electrónica,2771,7,19397,Tarjeta de Crédito,Córdoba,Argentina,18,58,12,16,2,VIP,2
