Campo_ID,Provincia,Cultivo,Superficie_Cultivada_ha,Rendimiento_ton_ha,Fecha_Siembra,Fecha_Cosecha,Uso_Fertilizantes,Tipo_Suelo,Nivel_Humedad,Precipitaciones_mm,Temperatura_Media,Plagas_Detectadas,Costo_Producción,Ganancia_Estimada,Exportación
853,La Pampa,Soja,190,2.36,2023-02-05 12:00:00,2023-07-06 12:00:00,Sí,Arcilloso,7.6,113,7.2,Sí,56477,271983,No
854,Santa Fe,Soja,134,4.53,2023-02-05 13:00:00,2023-07-06 13:00:00,Sí,Franco,16.5,238,27.9,Sí,94912,315143,Sí
855,Mendoza,Cebada,240,2.99,2023-02-05 14:00:00,2023-07-06 14:00:00,Sí,Arcilloso,17.3,174,17.7,No,100196,101411,No
856,Córdoba,Algodón,320,5.45,2023-02-05 15:00:00,2023-07-06 15:00:00,Sí,Arenoso,26.0,46,26.1,Sí,154507,31354,Sí
857,Córdoba,Maíz,357,8.04,2023-02-05 16:00:00,2023-07-06 16:00:00,Sí,Arenoso,39.2,265,9.0,Sí,96902,238659,No
858,Santa Fe,Maíz,12,6.94,2023-02-05 17:00:00,2023-07-06 17:00:00,No,Arenoso,10.9,25,34.2,No,132894,69021,No
859,Entre Ríos,Maíz,385,4.92,2023-02-05 18:00:00,2023-07-06 18:00:00,No,Arenoso,16.5,49,31.4,No,168990,60892,Sí
860,Córdoba,Maíz,409,2.07,2023-02-05 19:00:00,2023-07-06 19:00:00,No,Arenoso,25.5,128,17.2,No,179085,420714,Sí
861,Buenos Aires,Girasol,182,9.61,2023-02-05 20:00:00,2023-07-06 20:00:00,Sí,Arenoso,11.0,144,31.8,Sí,160506,86706,No
862,Entre Ríos,Girasol,90,3.43,2023-02-05 21:00:00,2023-07-06 21:00:00,Sí,Franco,29.9,144,31.8,Sí,147788,195977,Sí
863,La Pampa,Maíz,429,3.5,2023-02-05 22:00:00,2023-07-06 22:00:00,No,Arenoso,19.1,166,18.8,Sí,64327,195761,Sí
864,Santa Fe,Trigo,284,6.81,2023-02-05 23:00:00,2023-07-06 23:00:00,No,Arcilloso,38.2,42,33.4,No,176334,113098,Sí
865,Santa Fe,Girasol,397,7.93,2023-02-06 00:00:00,2023-07-07 00:00:00,No,Arcilloso,27.0,40,34.3,No,9000,243039,Sí
866,Santa Fe,Girasol,324,9.86,2023-02-06 01:00:00,2023-07-07 01:00:00,No,Arcilloso,17.7,14,11.5,No,145185,328107,Sí
867,Córdoba,Trigo,354,9.72,2023-02-06 02:00:00,2023-07-07 02:00:00,No,Arcilloso,30.2,128,7.0,Sí,104258,116410,No
868,Córdoba,Maíz,228,9.22,2023-02-06 03:00:00,2023-07-07 03:00:00,No,Arenoso,34.4,57,14.9,No,70620,60594,No
869,Santa Fe,Soja,149,4.92,2023-02-06 04:00:00,2023-07-07 04:00:00,Sí,Arenoso,33.0,53,19.7,No,13609,472222,Sí
870,Santa Fe,Girasol,72,2.5,2023-02-06 05:00:00,2023-07-07 05:00:00,No,Franco,14.2,223,7.8,Sí,148513,466962,No
871,Buenos Aires,Soja,449,6.26,2023-02-06 06:00:00,2023-07-07 06:00:00,No,Arenoso,19.6,202,9.2,No,147025,124650,Sí
872,Mendoza,Soja,36,1.16,2023-02-06 07:00:00,2023-07-07 07:00:00,Sí,Arcilloso,20.8,132,34.2,No,194121,328362,Sí
873,Entre Ríos,Trigo,205,2.77,2023-02-06 08:00:00,2023-07-07 08:00:00,Sí,Franco,18.6,61,27.1,No,53659,243086,No
874,Entre Ríos,Maíz,390,1.02,2023-02-06 09:00:00,2023-07-07 09:00:00,No,Franco,15.9,242,31.2,Sí,131221,391810,No
875,Buenos Aires,Algodón,161,2.62,2023-02-06 10:00:00,2023-07-07 10:00:00,Sí,Franco,31.3,209,34.1,No,13564,57107,No
876,Santa Fe,Soja,474,5.27,2023-02-06 11:00:00,2023-07-07 11:00:00,No,Franco,5.4,241,16.3,Sí,55246,381924,No
877,Córdoba,Maíz,261,4.54,2023-02-06 12:00:00,2023-07-07 12:00:00,No,Arenoso,15.3,209,25.6,No,94438,208037,No
878,Córdoba,Cebada,257,4.32,2023-02-06 13:00:00,2023-07-07 13:00:00,Sí,Franco,10.0,214,10.5,No,63247,221012,Sí
879,Santa Fe,Algodón,163,8.48,2023-02-06 14:00:00,2023-07-07 14:00:00,Sí,Arenoso,9.5,243,21.6,Sí,150465,490104,No
880,Mendoza,Algodón,219,7.07,2023-02-06 15:00:00,2023-07-07 15:00:00,Sí,Franco,14.7,70,11.3,No,9864,68598,No
881,La Pampa,Algodón,31,9.43,2023-02-06 16:00:00,2023-07-07 16:00:00,No,Arenoso,31.7,89,9.8,No,58468,31270,No
882,La Pampa,Maíz,79,5.01,2023-02-06 17:00:00,2023-07-07 17:00:00,No,Arenoso,38.9,155,8.0,Sí,186406,68326,No
883,Buenos Aires,Trigo,28,3.45,2023-02-06 18:00:00,2023-07-07 18:00:00,Sí,Arcilloso,23.0,83,22.4,No,21007,43676,No
884,Entre Ríos,Trigo,110,2.1,2023-02-06 19:00:00,2023-07-07 19:00:00,No,Arenoso,16.9,150,33.5,Sí,106202,441675,Sí
885,Mendoza,Cebada,171,7.05,2023-02-06 20:00:00,2023-07-07 20:00:00,No,Franco,34.0,159,8.7,Sí,162401,221226,Sí
886,La Pampa,Trigo,148,8.58,2023-02-06 21:00:00,2023-07-07 21:00:00,Sí,Franco,7.3,81,20.1,No,48709,141702,No
887,Mendoza,Maíz,385,2.65,2023-02-06 22:00:00,2023-07-07 22:00:00,Sí,Arenoso,8.3,288,25.6,Sí,189713,418881,Sí
888,Córdoba,Algodón,97,8.91,2023-02-06 23:00:00,2023-07-07 23:00:00,No,Arenoso,17.1,185,19.9,Sí,80537,279303,Sí
889,Córdoba,Maíz,438,5.74,2023-02-07 00:00:00,2023-07-08 00:00:00,No,Arenoso,20.7,88,32.4,No,67717,280286,Sí
890,Mendoza,Algodón,46,2.3,2023-02-07 01:00:00,2023-07-08 01:00:00,Sí,Arenoso,32.9,159,10.0,No,119369,142363,Sí
891,Santa Fe,Maíz,416,6.79,2023-02-07 02:00:00,2023-07-08 02:00:00,Sí,Arcilloso,37.4,49,5.7,Sí,75628,86937,No
892,La Pampa,Trigo,433,5.68,2023-02-07 03:00:00,2023-07-08 03:00:00,Sí,Arcilloso,23.6,178,16.5,Sí,146660,476661,No
893,La Pampa,Maíz,180,1.25,2023-02-07 04:00:00,2023-07-08 04:00:00,Sí,Arcilloso,22.3,219,21.7,No,177353,60907,Sí
894,Córdoba,Girasol,269,4.59,2023-02-07 05:00:00,2023-07-08 05:00:00,Sí,Arcilloso,12.5,204,12.6,No,170043,478842,Sí
895,Entre Ríos,Algodón,347,8.06,2023-02-07 06:00:00,2023-07-08 06:00:00,No,Arcilloso,20.8,18,10.1,Sí,152266,234290,Sí
896,Buenos Aires,Algodón,487,6.0,2023-02-07 07:00:00,2023-07-08 07:00:00,Sí,Arenoso,37.3,2,29.1,No,156127,484021,No
897,La Pampa,Cebada,280,3.54,2023-02-07 08:00:00,2023-07-08 08:00:00,No,Arcilloso,18.8,115,10.7,Sí,99984,28613,Sí
898,Córdoba,Girasol,494,9.36,2023-02-07 09:00:00,2023-07-08 09:00:00,No,Arcilloso,12.4,298,18.3,No,166130,372615,No
899,Córdoba,Maíz,416,3.14,2023-02-07 10:00:00,2023-07-08 10:00:00,No,Arenoso,16.8,156,33.6,No,168119,273955,No
900,Mendoza,Trigo,264,3.27,2023-02-07 11:00:00,2023-07-08 11:00:00,No,Arenoso,23.0,240,23.4,No,12549,446491,Sí
901,Mendoza,Cebada,149,4.19,2023-02-07 12:00:00,2023-07-08 12:00:00,Sí,Franco,26.0,107,19.9,No,126659,311826,No
902,Entre Ríos,Girasol,77,9.05,2023-02-07 13:00:00,2023-07-08 13:00:00,No,Franco,20.1,299,15.8,No,160469,10769,No
903,Mendoza,Maíz,77,5.57,2023-02-07 14:00:00,2023-07-08 14:00:00,No,Franco,31.5,51,20.6,Sí,21509,371947,Sí
904,Buenos Aires,Trigo,445,7.14,2023-02-07 15:00:00,2023-07-08 15:00:00,Sí,Arcilloso,25.5,27,27.0,Sí,190325,206885,Sí
905,La Pampa,Maíz,178,9.79,2023-02-07 16:00:00,2023-07-08 16:00:00,No,Arenoso,28.3,211,29.7,No,179453,35378,Sí
906,Buenos Aires,Algodón,114,8.05,2023-02-07 17:00:00,2023-07-08 17:00:00,Sí,Franco,35.2,108,24.5,Sí,165947,209916,No
907,Buenos Aires,Girasol,471,2.55,2023-02-07 18:00:00,2023-07-08 18:00:00,Sí,Franco,35.3,257,28.7,No,69042,478211,Sí
908,Mendoza,Girasol,324,8.1,2023-02-07 19:00:00,2023-07-08 19:00:00,Sí,Arcilloso,12.1,219,7.7,Sí,179794,188696,No
909,Entre Ríos,Cebada,67,7.74,2023-02-07 20:00:00,2023-07-08 20:00:00,No,Franco,26.8,16,5.4,No,86789,332390,No
910,Córdoba,Trigo,385,3.09,2023-02-07 21:00:00,2023-07-08 21:00:00,No,Arenoso,30.1,239,27.0,Sí,126649,351245,Sí
911,Santa Fe,Soja,196,3.93,2023-02-07 22:00:00,2023-07-08 22:00:00,No,Arenoso,10.1,211,12.9,No,25074,432672,No
912,Córdoba,Maíz,465,7.39,2023-02-07 23:00:00,2023-07-08 23:00:00,No,Franco,34.5,283,31.3,Sí,57311,428445,No
913,Córdoba,Trigo,416,3.15,2023-02-08 00:00:00,2023-07-09 00:00:00,No,Arenoso,11.3,283,21.1,No,191366,215043,No
914,Córdoba,Soja,394,2.87,2023-02-08 01:00:00,2023-07-09 01:00:00,Sí,Franco,33.0,179,19.4,Sí,8597,264879,No
915,Córdoba,Trigo,65,7.33,2023-02-08 02:00:00,2023-07-09 02:00:00,Sí,Franco,10.7,271,28.2,No,57466,476874,No
916,Buenos Aires,Maíz,468,8.93,2023-02-08 03:00:00,2023-07-09 03:00:00,No,Arenoso,31.0,84,27.2,No,7577,189815,No
917,Mendoza,Maíz,484,1.68,2023-02-08 04:00:00,2023-07-09 04:00:00,No,Arenoso,10.2,260,26.1,Sí,118891,106953,No
918,Mendoza,Cebada,13,5.01,2023-02-08 05:00:00,2023-07-09 05:00:00,No,Arcilloso,18.3,209,25.7,Sí,115668,181043,No
919,Córdoba,Girasol,294,6.46,2023-02-08 06:00:00,2023-07-09 06:00:00,No,Arcilloso,10.0,61,20.5,Sí,16090,234416,Sí
920,Santa Fe,Girasol,26,7.09,2023-02-08 07:00:00,2023-07-09 07:00:00,Sí,Franco,14.5,4,32.8,No,106928,211673,Sí
921,La Pampa,Girasol,442,9.97,2023-02-08 08:00:00,2023-07-09 08:00:00,No,Arenoso,39.5,106,31.7,Sí,195582,36175,Sí
922,Córdoba,Cebada,476,7.14,2023-02-08 09:00:00,2023-07-09 09:00:00,No,Franco,8.8,10,14.9,Sí,6610,314268,No
923,Córdoba,Girasol,246,6.58,2023-02-08 10:00:00,2023-07-09 10:00:00,No,Arcilloso,19.2,214,29.1,Sí,113414,156081,Sí
924,Santa Fe,Trigo,316,9.91,2023-02-08 11:00:00,2023-07-09 11:00:00,No,Franco,28.7,218,31.7,Sí,10296,173716,Sí
925,Buenos Aires,Girasol,259,1.55,2023-02-08 12:00:00,2023-07-09 12:00:00,No,Arenoso,8.3,178,23.5,No,128097,251093,No
926,Córdoba,Girasol,442,1.67,2023-02-08 13:00:00,2023-07-09 13:00:00,Sí,Arenoso,8.8,65,21.7,Sí,157276,470704,Sí
927,Santa Fe,Algodón,33,6.05,2023-02-08 14:00:00,2023-07-09 14:00:00,Sí,Arcilloso,10.0,184,25.2,No,182032,355220,Sí
928,Buenos Aires,Maíz,309,4.23,2023-02-08 15:00:00,2023-07-09 15:00:00,Sí,Franco,27.6,16,9.9,No,188087,177895,Sí
929,Buenos Aires,Cebada,125,1.87,2023-02-08 16:00:00,2023-07-09 16:00:00,No,Franco,36.8,39,7.6,No,156488,56702,No
930,Entre Ríos,Cebada,247,3.76,2023-02-08 17:00:00,2023-07-09 17:00:00,No,Arenoso,33.9,75,29.6,Sí,146631,365015,No
931,Entre Ríos,Girasol,178,7.07,2023-02-08 18:00:00,2023-07-09 18:00:00,Sí,Arcilloso,39.4,245,22.2,No,150210,492577,No
932,Entre Ríos,Algodón,322,8.93,2023-02-08 19:00:00,2023-07-09 19:00:00,Sí,Arenoso,25.2,50,8.7,No,35286,451944,No
933,Córdoba,Soja,449,1.85,2023-02-08 20:00:00,2023-07-09 20:00:00,No,Arenoso,38.7,128,17.5,Sí,123685,405281,No
934,Buenos Aires,Maíz,297,5.86,2023-02-08 21:00:00,2023-07-09 21:00:00,No,Arcilloso,15.7,259,13.9,No,91166,216819,No
935,Córdoba,Girasol,424,3.67,2023-02-08 22:00:00,2023-07-09 22:00:00,Sí,Arenoso,19.8,208,31.3,Sí,52061,414377,No
936,Córdoba,Soja,250,7.01,2023-02-08 23:00:00,2023-07-09 23:00:00,Sí,Franco,18.9,210,20.2,Sí,177494,308835,No
937,Mendoza,Trigo,409,5.95,2023-02-09 00:00:00,2023-07-10 00:00:00,Sí,Franco,6.7,131,22.3,No,157464,402467,Sí
938,La Pampa,Algodón,425,9.34,2023-02-09 01:00:00,2023-07-10 01:00:00,Sí,Franco,34.0,83,12.1,Sí,92937,128630,Sí
939,La Pampa,Algodón,373,1.34,2023-02-09 02:00:00,2023-07-10 02:00:00,No,Arenoso,5.9,48,29.0,No,145198,11383,Sí
940,Mendoza,Maíz,307,5.23,2023-02-09 03:00:00,2023-07-10 03:00:00,Sí,Arcilloso,30.5,245,32.9,No,133503,452236,Sí
941,Córdoba,Algodón,387,2.73,2023-02-09 04:00:00,2023-07-10 04:00:00,Sí,Arcilloso,19.2,38,28.8,No,161891,403175,Sí
942,Santa Fe,Cebada,299,5.83,2023-02-09 05:00:00,2023-07-10 05:00:00,No,Arcilloso,5.2,144,19.8,Sí,185734,224867,Sí
943,Buenos Aires,Soja,492,8.68,2023-02-09 06:00:00,2023-07-10 06:00:00,Sí,Arcilloso,15.1,142,30.1,Sí,108172,350844,No
944,Mendoza,Girasol,260,9.2,2023-02-09 07:00:00,2023-07-10 07:00:00,No,Arcilloso,17.1,246,10.6,Sí,148025,355859,Sí
945,Entre Ríos,Soja,174,4.58,2023-02-09 08:00:00,2023-07-10 08:00:00,Sí,Arenoso,38.8,155,8.4,Sí,19698,59173,No
946,Mendoza,Cebada,409,8.31,2023-02-09 09:00:00,2023-07-10 09:00:00,Sí,Arcilloso,28.1,15,18.1,No,90985,475112,Sí
947,Mendoza,Trigo,350,3.52,2023-02-09 10:00:00,2023-07-10 10:00:00,No,Franco,24.0,280,10.4,No,89829,328292,Sí
948,Mendoza,Soja,150,1.06,2023-02-09 11:00:00,2023-07-10 11:00:00,Sí,Arenoso,9.4,38,12.8,No,174053,103649,No
949,La Pampa,Girasol,387,8.7,2023-02-09 12:00:00,2023-07-10 12:00:00,No,Franco,18.7,144,22.6,Sí,40534,75004,Sí
950,Córdoba,Soja,129,2.07,2023-02-09 13:00:00,2023-07-10 13:00:00,No,Arcilloso,6.3,45,17.1,No,121296,229629,Sí
951,Mendoza,Algodón,347,1.16,2023-02-09 14:00:00,2023-07-10 14:00:00,Sí,Arcilloso,31.7,19,31.0,No,46729,83928,No
952,Mendoza,Trigo,459,4.18,2023-02-09 15:00:00,2023-07-10 15:00:00,No,Franco,10.7,132,11.8,No,5227,417531,No
953,Mendoza,Soja,385,4.41,2023-02-09 16:00:00,2023-07-10 16:00:00,No,Franco,25.8,267,34.9,Sí,15586,412696,No
954,Santa Fe,Trigo,170,1.69,2023-02-09 17:00:00,2023-07-10 17:00:00,No,Arenoso,29.5,80,15.8,Sí,38575,439754,No
955,Santa Fe,Trigo,114,8.33,2023-02-09 18:00:00,2023-07-10 18:00:00,Sí,Arcilloso,17.8,157,20.5,Sí,120235,152624,Sí
956,Buenos Aires,Maíz,347,4.65,2023-02-09 19:00:00,2023-07-10 19:00:00,No,Arcilloso,27.1,223,9.0,Sí,17263,135800,No
957,Córdoba,Maíz,101,5.41,2023-02-09 20:00:00,2023-07-10 20:00:00,Sí,Arcilloso,31.7,1,22.4,Sí,70478,405526,Sí
958,Mendoza,Girasol,494,3.38,2023-02-09 21:00:00,2023-07-10 21:00:00,No,Franco,11.4,124,33.8,Sí,10516,186544,Sí
959,Buenos Aires,Girasol,428,5.6,2023-02-09 22:00:00,2023-07-10 22:00:00,No,Arcilloso,26.0,240,27.5,No,47852,126801,No
960,Entre Ríos,Girasol,430,7.9,2023-02-09 23:00:00,2023-07-10 23:00:00,No,Arenoso,30.7,116,12.3,No,54875,494337,No
961,Buenos Aires,Trigo,213,9.16,2023-02-10 00:00:00,2023-07-11 00:00:00,No,Arenoso,17.5,263,18.3,No,86557,137431,No
962,Entre Ríos,Trigo,49,9.73,2023-02-10 01:00:00,2023-07-11 01:00:00,No,Franco,10.7,36,17.8,No,64665,24944,No
963,Entre Ríos,Maíz,401,4.84,2023-02-10 02:00:00,2023-07-11 02:00:00,No,Franco,15.0,215,7.9,Sí,31826,199370,Sí
964,Córdoba,Algodón,63,9.91,2023-02-10 03:00:00,2023-07-11 03:00:00,Sí,Arenoso,37.7,48,31.6,No,172875,315244,Sí
965,Santa Fe,Trigo,98,3.65,2023-02-10 04:00:00,2023-07-11 04:00:00,Sí,Franco,17.5,216,16.4,Sí,51914,138671,Sí
966,Córdoba,Maíz,144,1.06,2023-02-10 05:00:00,2023-07-11 05:00:00,Sí,Franco,8.8,58,19.8,Sí,76987,293392,No
967,Buenos Aires,Soja,11,7.91,2023-02-10 06:00:00,2023-07-11 06:00:00,No,Arcilloso,7.9,59,13.7,No,198733,458116,No
968,Entre Ríos,Girasol,106,2.61,2023-02-10 07:00:00,2023-07-11 07:00:00,Sí,Arenoso,11.3,77,9.6,Sí,31318,424558,Sí
969,Córdoba,Girasol,65,1.47,2023-02-10 08:00:00,2023-07-11 08:00:00,No,Arcilloso,9.5,118,32.1,Sí,181335,450499,Sí
970,Santa Fe,Cebada,490,9.32,2023-02-10 09:00:00,2023-07-11 09:00:00,Sí,Arenoso,22.3,126,6.1,No,193693,377650,No
971,Buenos Aires,Algodón,369,8.13,2023-02-10 10:00:00,2023-07-11 10:00:00,No,Arcilloso,17.2,206,17.0,No,148984,447543,Sí
972,Córdoba,Maíz,133,1.92,2023-02-10 11:00:00,2023-07-11 11:00:00,Sí,Arenoso,34.4,159,26.9,No,70674,57531,No
973,Mendoza,Cebada,194,7.99,2023-02-10 12:00:00,2023-07-11 12:00:00,Sí,Arenoso,35.8,84,14.3,No,127164,177206,No
974,Mendoza,Girasol,442,8.6,2023-02-10 13:00:00,2023-07-11 13:00:00,Sí,Arenoso,21.6,3,18.4,No,97491,444707,No
975,Córdoba,Cebada,480,9.15,2023-02-10 14:00:00,2023-07-11 14:00:00,Sí,Franco,36.1,156,21.9,No,67631,11376,No
976,Córdoba,Soja,462,5.89,2023-02-10 15:00:00,2023-07-11 15:00:00,No,Arcilloso,20.8,176,34.9,No,114090,112614,Sí
977,Entre Ríos,Cebada,134,7.33,2023-02-10 16:00:00,2023-07-11 16:00:00,No,Franco,27.5,278,27.7,Sí,63410,419474,No
978,Entre Ríos,Soja,343,7.86,2023-02-10 17:00:00,2023-07-11 17:00:00,No,Franco,10.7,251,34.0,Sí,81664,371611,Sí
979,Santa Fe,Girasol,273,7.2,2023-02-10 18:00:00,2023-07-11 18:00:00,Sí,Arenoso,6.8,79,25.8,No,112176,486807,Sí
980,Buenos Aires,Trigo,349,6.82,2023-02-10 19:00:00,2023-07-11 19:00:00,No,Arenoso,10.6,43,13.1,Sí,81607,266680,Sí
981,Córdoba,Maíz,200,5.93,2023-02-10 20:00:00,2023-07-11 20:00:00,No,Franco,13.8,217,13.6,Sí,9366,84606,Sí
982,Buenos Aires,Cebada,347,5.31,2023-02-10 21:00:00,2023-07-11 21:00:00,Sí,Franco,31.3,198,29.7,Sí,22449,183689,Sí
983,Mendoza,Algodón,224,9.97,2023-02-10 22:00:00,2023-07-11 22:00:00,Sí,Franco,11.1,179,17.8,No,132674,195994,No
984,Buenos Aires,Soja,230,4.04,2023-02-10 23:00:00,2023-07-11 23:00:00,Sí,Arenoso,9.6,207,16.1,Sí,31196,304937,Sí
985,La Pampa,Algodón,208,1.79,2023-02-11 00:00:00,2023-07-12 00:00:00,Sí,Arenoso,37.5,193,33.4,Sí,94603,415206,Sí
986,Santa Fe,Girasol,353,7.89,2023-02-11 01:00:00,2023-07-12 01:00:00,No,Arenoso,29.1,11,5.4,No,51406,175413,Sí
987,Santa Fe,Algodón,183,2.92,2023-02-11 02:00:00,2023-07-12 02:00:00,Sí,Arcilloso,21.6,204,20.7,Sí,26416,131476,Sí
988,Buenos Aires,Algodón,226,5.79,2023-02-11 03:00:00,2023-07-12 03:00:00,No,Franco,8.3,125,28.3,No,158861,418863,No
989,Santa Fe,Girasol,215,1.86,2023-02-11 04:00:00,2023-07-12 04:00:00,Sí,Franco,34.8,71,27.1,Sí,162606,337876,Sí
990,Buenos Aires,Trigo,495,6.57,2023-02-11 05:00:00,2023-07-12 05:00:00,Sí,Arcilloso,8.8,219,16.0,Sí,158296,79743,No
991,Buenos Aires,Algodón,76,9.5,2023-02-11 06:00:00,2023-07-12 06:00:00,Sí,Franco,26.4,71,21.1,Sí,180075,159134,Sí
992,Mendoza,Algodón,382,7.5,2023-02-11 07:00:00,2023-07-12 07:00:00,Sí,Franco,28.4,120,5.2,Sí,106630,282316,No
993,Buenos Aires,Algodón,183,2.93,2023-02-11 08:00:00,2023-07-12 08:00:00,No,Franco,19.0,273,21.0,Sí,134217,147066,Sí
994,Santa Fe,Girasol,87,9.74,2023-02-11 09:00:00,2023-07-12 09:00:00,Sí,Arcilloso,36.9,299,22.7,No,191448,282179,Sí
995,La Pampa,Algodón,332,3.76,2023-02-11 10:00:00,2023-07-12 10:00:00,Sí,Arcilloso,6.8,42,31.2,Sí,189730,163046,No
996,Córdoba,Girasol,51,4.93,2023-02-11 11:00:00,2023-07-12 11:00:00,No,Franco,33.6,207,11.3,No,185102,384128,No
997,Santa Fe,Trigo,73,5.48,2023-02-11 12:00:00,2023-07-12 12:00:00,Sí,Arenoso,24.4,213,29.8,No,144121,301197,No
998,La Pampa,Girasol,393,9.92,2023-02-11 13:00:00,2023-07-12 13:00:00,No,Franco,26.4,76,26.5,No,70012,107307,No
999,Santa Fe,Algodón,338,1.62,2023-02-11 14:00:00,2023-07-12 14:00:00,No,Franco,39.5,149,25.0,No,28654,144290,Sí
1000,La Pampa,Soja,446,7.27,2023-02-11 15:00:00,2023-07-12 15:00:00,No,Arenoso,25.4,251,16.8,Sí,89822,105541,Sí
1001,Santa Fe,Algodón,208,4.26,2023-02-11 16:00:00,2023-07-12 16:00:00,Sí,Franco,32.9,59,16.0,No,37818,284809,Sí
1002,Córdoba,Cebada,99,1.7,2023-02-11 17:00:00,2023-07-12 17:00:00,No,Franco,10.4,212,26.1,No,94325,410464,No
1003,Mendoza,Cebada,16,9.42,2023-02-11 18:00:00,2023-07-12 18:00:00,Sí,Arcilloso,33.3,62,34.7,Sí,29615,203550,Sí
1004,Mendoza,Soja,272,6.31,2023-02-11 19:00:00,2023-07-12 19:00:00,No,Franco,31.6,279,17.2,Sí,27406,398310,No
1005,Córdoba,Cebada,131,7.78,2023-02-11 20:00:00,2023-07-12 20:00:00,No,Arenoso,38.9,192,32.6,No,128648,274145,No
1006,Santa Fe,Algodón,173,3.16,2023-02-11 21:00:00,2023-07-12 21:00:00,Sí,Arcilloso,37.7,28,22.6,No,57120,321318,Sí
1007,La Pampa,Girasol,125,7.85,2023-02-11 22:00:00,2023-07-12 22:00:00,No,Arcilloso,12.5,0,31.0,Sí,11366,333919,Sí
1008,Buenos Aires,Algodón,22,8.46,2023-02-11 23:00:00,2023-07-12 23:00:00,Sí,Arenoso,21.3,72,11.5,No,46477,68557,No
1009,Santa Fe,Cebada,460,4.88,2023-02-12 00:00:00,2023-07-13 00:00:00,No,Arenoso,36.9,276,27.9,No,78691,280291,Sí
1010,Córdoba,Cebada,29,6.15,2023-02-12 01:00:00,2023-07-13 01:00:00,Sí,Arcilloso,27.4,205,30.0,No,83430,421928,No
1011,Entre Ríos,Girasol,210,9.75,2023-02-12 02:00:00,2023-07-13 02:00:00,Sí,Franco,21.2,155,30.0,No,61725,196527,No
1012,Mendoza,Cebada,318,8.62,2023-02-12 03:00:00,2023-07-13 03:00:00,No,Franco,8.8,145,28.5,Sí,101401,140708,Sí
1013,Mendoza,Girasol,263,5.0,2023-02-12 04:00:00,2023-07-13 04:00:00,No,Arcilloso,17.3,51,14.1,Sí,198351,140432,No
1014,Santa Fe,Trigo,95,6.98,2023-02-12 05:00:00,2023-07-13 05:00:00,Sí,Franco,28.3,114,20.7,Sí,146193,458795,No
1015,La Pampa,Algodón,189,8.06,2023-02-12 06:00:00,2023-07-13 06:00:00,No,Arcilloso,32.2,225,14.0,No,91244,61290,Sí
1016,Córdoba,Trigo,246,1.22,2023-02-12 07:00:00,2023-07-13 07:00:00,Sí,Arenoso,20.7,87,15.3,Sí,67182,228739,Sí
1017,Córdoba,Cebada,362,6.3,2023-02-12 08:00:00,2023-07-13 08:00:00,No,Franco,7.0,61,14.0,Sí,108984,91626,Sí
1018,La Pampa,Trigo,70,9.86,2023-02-12 09:00:00,2023-07-13 09:00:00,Sí,Franco,27.2,18,13.5,No,165197,239868,No
1019,La Pampa,Cebada,224,9.52,2023-02-12 10:00:00,2023-07-13 10:00:00,Sí,Arcilloso,37.3,257,25.8,No,112770,358643,No
1020,Santa Fe,Trigo,390,8.49,2023-02-12 11:00:00,2023-07-13 11:00:00,No,Arcilloso,22.4,197,24.5,No,25873,407451,No
1021,Santa Fe,Cebada,224,1.96,2023-02-12 12:00:00,2023-07-13 12:00:00,Sí,Franco,37.5,78,11.1,No,28846,232670,No
1022,Entre Ríos,Maíz,367,9.95,2023-02-12 13:00:00,2023-07-13 13:00:00,Sí,Franco,17.4,10,25.7,Sí,191937,86819,No
1023,Mendoza,Algodón,381,6.49,2023-02-12 14:00:00,2023-07-13 14:00:00,No,Franco,36.0,143,13.7,No,47284,114299,No
1024,Mendoza,Soja,99,3.01,2023-02-12 15:00:00,2023-07-13 15:00:00,No,Arenoso,32.5,243,11.1,No,34723,296034,No
1025,La Pampa,Algodón,105,7.07,2023-02-12 16:00:00,2023-07-13 16:00:00,Sí,Franco,38.7,84,27.4,Sí,21984,403010,Sí
1026,Buenos Aires,Trigo,70,8.71,2023-02-12 17:00:00,2023-07-13 17:00:00,No,Franco,32.7,26,15.9,Sí,181731,310441,Sí
1027,Buenos Aires,Girasol,65,2.01,2023-02-12 18:00:00,2023-07-13 18:00:00,Sí,Arcilloso,16.3,277,22.1,Sí,39564,73470,No
1028,Buenos Aires,Soja,229,9.25,2023-02-12 19:00:00,2023-07-13 19:00:00,Sí,Arenoso,36.5,2,11.0,Sí,144576,118116,Sí
1029,Córdoba,Cebada,103,9.28,2023-02-12 20:00:00,2023-07-13 20:00:00,No,Arcilloso,28.4,258,23.4,No,83876,77172,Sí
1030,Santa Fe,Soja,49,1.12,2023-02-12 21:00:00,2023-07-13 21:00:00,No,Franco,10.7,242,11.2,Sí,198258,158394,No
1031,La Pampa,Girasol,346,9.1,2023-02-12 22:00:00,2023-07-13 22:00:00,No,Arenoso,6.6,42,10.0,Sí,102590,433113,No
1032,Mendoza,Girasol,328,9.52,2023-02-12 23:00:00,2023-07-13 23:00:00,Sí,Franco,17.8,197,16.6,Sí,68544,346795,Sí
1033,Buenos Aires,Algodón,450,1.34,2023-02-13 00:00:00,2023-07-14 00:00:00,No,Arenoso,32.5,88,28.7,Sí,151841,288348,No
